,sample,Area.20.,Perimeter.20.,Ix.20.,Iy.20.,Ixy.20.,Imin.20.,Imax.20.,Theta.20.,Area.80.,Perimeter.80.,Ix.80.,Iy.80.,Ixy.80.,Imin.80.,Imax.80.,Theta.80.
100,ID_064-Femur_L,1006.28768338759,123.445961384373,66357.7387983333,107342.700892833,-8683.0655082757,64594.0430379438,109106.396653223,78.5183376740016,1156.48784585978,124.776619796293,79061.199183969,147406.040260346,5431.09668392222,78632.3027439135,147834.936700402,-85.4846942086562
101,ID_064-Femur_R,940.353706720874,116.129150947543,59222.7738574272,87656.350654865,1077.61917054831,59181.9910937538,87697.1334185384,-87.8326614105381,1158.49007107741,125.40008136727,79925.1063484593,147319.50452232,-6807.73459681687,79244.3113600379,148000.299510741,84.2892274647004
102,ID_066-Femur_L,842.760341175013,104.863366565241,50121.386053602,65001.3956268831,3210.39053444229,49458.2878167786,65664.4938637065,-78.3298087194102,1082.47847636058,119.706238036095,73806.2499903595,122171.799815558,13148.1052967239,70463.0503449675,125514.99946095,-75.7336007302857
103,ID_066-Femur_R,856.41470487702,105.566416568955,50907.5794679672,67684.3417322047,-1035.97135752915,50843.8499363933,67748.0712637785,86.4797891857988,1053.55480419399,118.289929863767,71583.9520047117,113989.556853627,-13858.0251803633,67456.8572215183,118116.65163682,73.4158043769857
104,ID_067-Femur_L,798.788861380274,101.797207964792,48327.8843853559,53963.456510689,1868.72224293859,47764.5402943296,54526.8006017153,-73.2240675871391,876.788072335153,108.064420236577,54369.0504067621,72513.7651524522,7779.1885096127,51490.5315703618,75392.2839888525,-69.6941069698834
105,ID_067-Femur_R,847.670035688208,106.058878561735,53472.5240460727,62332.0915272501,-915.020156104257,53379.0074567628,62425.60811656,84.1645367768132,868.339021962581,107.769587664643,51583.3330015648,73518.4597963649,-6476.41063281493,49813.8896249685,75287.9031729612,74.7189498008083
106,ID_068-Femur_L,992.925376831656,118.401419506384,61323.4767582429,105104.715101607,1066.40326177388,61297.5171906159,105130.674669235,-88.6055181736598,980.379446111971,114.392859640817,61568.6268756729,99385.4732445382,10015.8648760161,59079.7133908795,101874.386729332,-76.0448291025769
107,ID_068-Femur_R,1019.74172106517,121.979742275874,63659.8126929628,114358.077259621,2913.69373489882,63492.9084757202,114524.981476863,-86.7215263393382,925.616606424131,112.108825393012,55295.7404839397,89632.6209297542,-10691.6182687354,52238.7996006255,92689.5618130684,74.043740438659
108,ID_069-Femur_L,866.133447370058,110.282909888298,55918.6473424959,66887.8440024206,8497.32164404324,51289.626440781,71516.8649041355,-61.4201151514922,887.844236736859,107.605738105803,53271.7270336356,75470.4688462585,5652.64862843604,51915.2370290171,76826.958850877,-76.5056627999862
109,ID_069-Femur_R,878.255095494426,109.902245152653,54999.6810886458,70865.2805479542,-2134.0744727548,54717.6414768359,71147.320159764,82.4714108388381,854.19258788755,105.483228342719,52450.7162703814,66383.8972713788,-6724.53316299826,49734.7074575809,69099.9060841793,68.0064383105846
110,ID_070-Femur_L,814.020181918991,106.025028969799,44023.6200725986,65292.6854119802,-163.706903734042,44022.360103607,65293.9453809718,89.5590321574249,955.077004908735,112.574077099347,59953.3668776323,90950.596000912,5705.11592838896,58936.6733559625,91967.2895225818,-79.8955458302112
111,ID_070-Femur_R,818.081601638443,105.458515294348,43935.2919029665,66491.7409766471,2637.38492634526,43631.0232732602,66796.0096063535,-83.4190204386131,961.362303483897,113.471048840292,59777.2637202551,93975.6804714404,-4992.25529252757,59063.3999302243,94689.5442614711,81.8621993737059
112,ID_071-Femur_L,982.909207111504,122.297247837327,63649.9322490914,106890.840975185,-14309.3809093946,59343.5196808112,111197.253543465,73.2508160489624,766.741090531541,101.602121461153,37987.8217428504,61240.5912555134,7683.80523837769,35678.1494727637,63550.2635256,-73.2697662753054
113,ID_071-Femur_R,1025.89422694936,125.156327111462,65032.0393775909,122887.454564188,12186.6468030775,62569.8341499474,125349.659791831,-78.5776556253224,789.113922713612,102.005942508074,42024.6452121749,60710.5642468368,-6370.7846033536,40059.2985342876,62675.9109247241,72.8553371761468
114,ID_072-Femur_R,873.026098672866,113.844445360299,46678.6784960963,86747.9042979831,9538.0703072584,44524.0935909708,88902.4892031085,-77.2709170402577,804.400080518089,102.816026154983,45348.3151832055,60578.1515565649,-5224.67225688768,43728.2899925971,62198.1767471732,72.7727941241111
115,ID_073-Femur_R,923.563551306438,113.726990863173,65088.2366973365,74005.4564866743,4880.18525413534,62936.5961952716,76157.0969887392,-66.2076437119833,1060.92378236827,117.737023314111,81435.0444977188,101427.940146519,-5828.45946238287,79859.9795078585,103003.005136379,74.8777729427658
116,ID_074-Femur_L,785.17460924103,102.898569197633,47815.5060673737,52032.8087943009,141.582053479404,47810.7582611336,52037.556600541,-88.0793656147766,782.532188692463,102.997430676958,44366.3601422219,57818.892079693,7710.60946823333,40860.5123384381,61324.7398834767,-65.5497312372929
117,ID_074-Femur_R,791.140067599767,102.599872771153,48627.830456016,52251.9624643784,-907.846906686915,48413.1332255074,52466.659694887,76.6945420330105,825.995853776565,105.792666740424,47291.69773412,66487.536837189,-5935.05941393394,45604.8935422634,68174.3410290455,74.1343115614423
118,ID_075-Femur_L,811.346240142823,107.873710093694,48357.7225428823,60933.4262683626,-2625.99278288906,47831.4039393405,61459.7448719045,78.6665713950908,649.5624228039,92.7659599430442,29223.0415929639,40234.4312464548,4303.59168998652,27740.6338904549,41716.8389489639,-70.9933082203564
119,ID_075-Femur_R,762.85632919267,104.050179271425,45693.7147009704,50137.1320295794,344.992051183342,45667.0886694555,50163.7580610943,-85.5867360342068,633.166370076073,91.8107626729825,27927.1125727547,38325.5283193362,-4639.30033352325,26158.1879778502,40094.4529142407,69.1285890239378
120,ID_077-Femur_L,715.437023494396,100.033179121142,41522.556048486,45953.3080755784,13762.490644805,29798.2749776652,57677.5891463991,-49.5722857766437,802.280549498543,103.067156103567,44146.9175875451,62760.1739857641,9580.67170387122,40096.802218935,66810.2893543742,-67.0843652983356
121,ID_077-Femur_R,702.441596843701,98.8810535091422,39296.8001892793,44081.9791690563,-11558.6296169496,29885.7290991211,53493.0502592145,50.8474151280816,791.511822197195,102.500908901409,44081.1664587352,59916.1476032039,-10411.6435151712,38918.5584973794,65078.7555645596,63.6255105882126
122,ID_078-Femur_L,805.689804922415,104.183585987865,46061.467872394,59268.0478034351,-179.081181271958,46059.0399784969,59270.4756973322,89.2232598065178,1044.29429401084,117.954219063592,65846.3093507404,118743.922112363,13601.8249368186,62553.7472260255,122036.484237078,-76.3923025721133
123,ID_078-Femur_R,773.514685957036,101.42792433802,43900.2173586868,52680.7198062722,-2093.38374181838,43426.6674662204,53154.2696987385,77.2535016748417,1057.77219109886,118.612373292987,70796.5753911913,118195.342409447,-17820.131970448,64844.3504758694,124147.567324769,71.5298104064185
124,ID_079-Femur_L,703.341748021902,98.4858329866593,31442.9564972937,50710.7512961271,-2627.33974127478,31091.1194110268,51062.588382394,82.3726809543692,837.019969363372,105.944312482494,46218.7437127718,71016.8708572159,9227.64413875302,43161.8636444565,74073.7509255312,-71.6713003964131
125,ID_079-Femur_R,676.206602138676,95.7006994076633,28465.5255041163,47812.9075450341,3690.17614118766,27785.584412495,48492.8486366553,-79.5599447143561,833.241756256513,105.937138705597,45219.4564379733,71397.1955279878,-9369.65996941364,42211.4618812789,74405.1900846822,72.2015198150777
126,ID_080-Femur_L,1047.99790298174,126.3709517814,70930.8361812384,118915.28361833,2809.88361655083,70766.8547984171,119079.265001151,-86.6600763548447,846.412374885922,106.509888651554,44317.3410118504,76205.1771670082,5421.49213312986,43420.7988637069,77101.7193151517,-80.6100814808969
127,ID_081-Femur_R,789.639458670898,105.413903663243,43094.4103883416,59666.4314971196,-375.13108116566,43085.9231137175,59674.9187717437,88.7039142001523,754.407703265738,99.7468982221706,43668.7774835909,48476.1891669146,-2717.58613727922,42444.3879314171,49700.5787190884,65.7463850274053
128,ID_082-Femur_L,638.16799036799,91.7002347566378,29242.7675097119,36881.0935926699,3507.04762753764,27876.8182670435,38247.0428353383,-68.7197361969454,691.42592949921,97.4649330960411,29108.6261556921,53189.5208006413,6174.19547692424,27617.8850044015,54680.261951932,-76.4258993229268
129,ID_082-Femur_R,629.517455093403,90.7519793390091,29235.5508186393,34865.6904813906,-3666.50966563857,27428.0768391092,36673.1644609206,63.7581520391552,698.216383522643,98.2327825010784,30336.6170999162,53573.5033278971,-6228.51618689733,28772.3960566328,55137.7243711806,75.9023716948679
130,ID_083-Femur_L,1244.51926023839,141.249729954764,94385.2294080079,178456.148257671,-11616.2017156179,92809.7270072321,180031.650658446,82.2761196488969,1065.65506338411,118.628532384976,74596.0100753612,112980.026954758,9397.27744620135,72418.8348303621,115157.202199757,-76.9557673033929
131,ID_083-Femur_R,985.31246324721,123.802668032185,66017.4719609595,99297.6809246703,-363.562668419064,66013.5007706445,99301.6521149852,89.374183831262,1049.52790149865,118.564621267273,71664.3270012451,111644.351405534,-7526.61552036592,70294.3174563664,113014.360950412,79.683850190418
132,ID_084-Femur_L,717.40854920228,98.9538864519133,40621.2439205536,42831.0009088008,3215.48955977387,38326.1033565259,45126.1414728284,-54.4816497659429,775.094394493899,100.865883810769,39814.6594233649,59099.8243107774,5107.29787835043,38545.6018527619,60368.8818813804,-76.0457926864012
133,ID_084-Femur_R,704.886918598326,99.1266437715559,35412.8638324906,46353.4058883665,1872.29286145865,35101.3232344616,46664.9464863955,-80.5528104017405,717.66818102881,97.2664088928444,34833.8573989688,49890.6448431718,-5017.26503868704,33315.1709012752,51409.3313408655,73.1593506922879
134,ID_085-Femur_L,770.935024006446,106.30048998212,46408.0041326834,51982.2921852181,312.109756032484,46390.5832509894,51999.7130669121,-86.8052637117596,652.047016725662,94.080013473165,26597.3648141311,45574.6436495199,5179.16376349652,25275.9156434679,46896.0928201831,-75.6865290317295
135,ID_085-Femur_R,889.638999171007,115.694627618965,60744.1524691116,71972.0685523433,5183.93000067308,58716.7981139659,73999.422907489,-68.6403053085069,660.118991700991,93.957984271168,27992.671641843,44988.083811902,-4502.68849579119,26873.4544976022,46107.3009561428,76.0410891881472
136,ID_086-Femur_L,745.124700822489,100.247200333839,38969.6520879569,51436.0591869169,-538.850268860913,38946.4040791251,51459.3071957486,87.5295785755613,841.267607165578,105.734975888736,43340.8226219691,75796.7062674209,7994.63018126572,41478.4298005547,77659.0990888352,-76.8865115918935
137,ID_086-Femur_R,749.435021791751,101.516617342371,40769.8695511252,50766.0861086863,-1027.42282189747,40665.3624200036,50870.5932398078,84.1919785204162,834.767734949441,105.421068535975,44697.7316114496,72130.6549428615,-9262.47389624829,41863.219187832,74965.1673664792,72.9847840175696
138,ID_087-Femur_L,715.33759068474,97.0511572945115,33585.355531763,50069.7712059968,220.700628712671,33582.4012238554,50072.7255139044,-89.233082088066,898.141327080936,110.937172944955,52388.1685901101,84458.1180183022,10369.450983873,49327.4388713069,87518.8477371053,-73.5550880795085
139,ID_087-Femur_R,763.597508848273,100.2479032136,38491.3538363437,56832.5492342332,-157.53296620768,38490.0008817288,56833.902188848,89.5079335752986,990.717831521051,116.913035542817,66316.5994367182,99867.6682579066,-13709.2559391143,61427.3639855028,104756.903709122,70.3718569049701
140,ID_089-Femur_L,808.828771249823,109.640052315987,47275.4176679363,62734.8339073507,4491.60222104678,46065.1661608901,63945.0854143968,-74.9199278258169,632.852024269792,91.6003924235645,25965.7944281497,40552.8791299401,2649.24465341505,25499.5521648981,41019.1213931917,-80.0186908638717
141,ID_090-Femur_L,772.480000632588,105.68678339546,42346.7447448576,57625.299355116,8662.15674726736,38436.4975031108,61535.5465968628,-65.7047610394738,762.254081238303,101.786868121299,38430.1750488045,58697.2703548654,3159.99143006609,37948.9059877164,59178.5394159535,-81.3403556638088
142,ID_090-Femur_R,798.022690143181,107.920060381336,45928.2721683679,60080.8275415678,-7459.6452542983,42722.5260649814,63286.5736449543,66.7446213089156,757.393687086462,101.888508844554,36965.0247872311,60429.6443043157,-5214.21100791826,35858.5227352715,61536.1463562753,78.0190590937983
143,ID_091-Femur_L,603.855044294669,88.9952081100659,25665.2392399416,33737.6873376743,3878.2802054253,24103.9493831137,35298.9771945022,-68.0716286387786,879.530387857766,108.431895060185,49043.9836335505,80460.7128943981,8666.76473873214,46811.7370592556,82692.9594686931,-75.5565961404035
144,ID_091-Femur_R,601.559409905024,90.3608301519391,25323.4953872475,33466.2993024183,-2548.48674294915,24591.6590018795,34198.1356877863,73.9777830264075,844.673262670193,106.171298946103,45033.6034687568,74477.7441480744,-8031.38434382878,42985.3878965965,76525.9597202347,75.6930243160612
145,ID_092-Femur_L,829.991248974358,112.044775720632,44058.4727575072,77908.8435551334,-12922.7502038153,39689.0726094165,82278.2437032241,71.3187361728458,772.66266906716,102.619327582947,35298.9674072729,67075.9739541461,4885.94403003731,34564.6855550254,67810.2558063936,-81.4532908452208
146,ID_092-Femur_R,834.625864545695,112.952552189383,38732.1227866385,89127.6959600254,9234.1522625058,37093.404070374,90766.4146762899,-79.9368957581792,731.791643117637,99.5693440862615,33008.4376695044,58717.5228042326,-8529.58384584957,30435.9563761378,61290.0040975992,73.2169425944288
147,ID_093-Femur_L,711.127887240443,100.318221375822,31029.7479824207,54560.5232878904,1458.95956337782,30939.6343962076,54650.6368741036,-86.4655789549653,837.485695365264,106.550297508441,45240.5311572829,74458.7449492029,12071.6600836736,40898.3589018678,78800.917204618,-70.2163580474238
148,ID_093-Femur_R,669.811007245407,95.7940515242405,28220.1685706893,46730.7871131807,-466.355513321537,28208.4266835993,46742.5290002708,88.5577130590504,843.794791974407,106.833799202879,46389.6701133061,75346.3382909075,-14123.7407106475,40641.7289728776,81094.279431336,67.8551431736312
149,ID_095-Femur_L,692.782687901152,99.2021813504559,32649.0089950741,47371.265220292,89.5979678284958,32648.4637322825,47371.8104830835,-89.6513216563741,574.053830520774,88.2057396809262,22115.7606996999,33647.1520630973,5251.95322622809,20082.3372398258,35680.5755229713,-68.8348568781602
150,ID_095-Femur_R,663.479016000542,96.5918352930197,29148.4690961657,44449.0456411366,-402.381375278008,29137.8944000752,44459.6203372271,88.494597252684,574.099667287618,87.3532815564576,22800.5463113176,31987.2408220347,-4477.2826080608,20979.4646317862,33808.3225015661,67.8665485001427
151,ID_096-Femur_L,579.530147771562,88.3453252026465,23964.1157707002,30960.6597099845,1803.18396748693,23526.7328781643,31398.0426025204,-76.3655810821539,596.018073838655,90.4419312287205,21538.2962267118,39401.5441225961,3219.52745750279,20975.7502058221,39964.0901434857,-80.0888000963631
152,ID_096-Femur_R,559.327852279681,86.1325377205651,21187.1492020464,30001.5286467011,-1422.99943101881,20963.1135326154,30225.5643161322,81.0528493815843,607.432352583499,91.9425406296307,21983.5985029017,42071.4688252453,-4241.90192530161,21124.5815195531,42930.4858085938,78.5519905665879
153,ID_097-Femur_L,610.175802036033,89.0966754643169,27366.2930651473,32530.2651761619,1131.9111491569,27129.081568084,32767.4766732251,-78.1639709001714,762.325237661422,100.599937728373,41130.2192885003,54298.2674413781,1941.87632044295,40849.8237475918,54578.6629822866,-81.783614685819
154,ID_097-Femur_R,636.224440036982,91.2371852444091,28418.3145041512,37125.6251087702,-476.543057757903,28392.3113977233,37151.6282151982,86.8766889179188,764.747092484478,100.672303672076,40579.3167346518,55576.9760688157,-1384.43387389028,40452.5904530122,55703.7023504553,84.7699178094279
155,ID_098-Femur_R,533.853539134984,85.5755377587044,24625.5983223381,22695.2563654226,-4697.26312158189,18865.029982761,28455.8247049997,39.194374256223,723.471640251264,97.8485538515779,35586.492250403,51331.6502133001,-6862.07072086644,33015.6276236676,53902.5148400355,69.4616124291974
156,ID_099-Femur_R,573.530366402745,87.7970237413003,25943.9992288809,27778.2290319507,-4776.16600777832,21997.6933716829,31724.5348891487,50.434789250973,637.303318501429,92.8398594370841,26653.4641412572,42715.6487336771,-8218.21865758291,23193.7966116729,46175.3162632614,67.1701067246394
157,ID_100-Femur_L,885.829378035342,116.918844488623,53324.2119988571,81753.5984583449,-4558.26883989786,52611.235670612,82466.57478659,81.1101775175597,809.843136865614,104.0399285116,47661.3058163499,60676.7390739874,9124.68122531883,42961.4275566705,65376.6173336668,-62.7482202778539
158,ID_100-Femur_R,890.97917657216,114.993984306327,58748.2213586761,73743.7143756048,4325.7672463997,57589.8448911648,74902.0908431161,-75.0087667652672,810.961127453022,103.870525843157,48843.9885352586,59666.8869617254,-10275.404203164,42642.1817827516,65868.6937142324,58.8865651135312
159,ID_102-Femur_L,749.051811169503,102.638858493889,42419.8306050036,50960.5751994282,8676.46094821914,37019.781290788,56360.6245136437,-58.1027224533319,702.333045327126,97.7402270561058,28744.1775106522,55994.6189921219,4743.63910818625,27942.0370157881,56796.7594869861,-80.4021841773724
160,ID_102-Femur_R,762.322643149154,105.764976002692,44231.3705263871,53113.4154999013,-8446.17265974265,39129.8297659833,58214.9562603051,58.8677629977935,705.922045053991,99.0218616074715,28971.6092599585,57773.2065736957,-4993.7830038487,28130.3322496092,58614.483584045,80.4374621707676
161,ID_103-Femur_L,635.096893200475,91.0648941748259,26463.1621844975,39783.6790552774,3925.8451455288,25392.2303795134,40854.6108602615,-74.741529261244,1001.05780642772,115.262172125828,62207.7503241328,105441.985505089,8226.97251897944,60695.1716401546,106954.564189067,-79.5821692262573
162,ID_103-Femur_R,636.230593186468,91.9887604557722,27808.1869572129,39037.7029507463,-5770.06074094533,25371.9134476163,41473.9764603429,67.1092322538624,997.999887737482,115.460782029121,61069.2343779298,106980.955494618,-10635.5530604041,58725.1636542564,109325.026218291,77.5707495997306
163,ID_104-Femur_L,914.120220771425,112.524556855752,57563.9646324143,79986.1126655019,-636.291340163348,57545.9225985296,80004.1546993866,88.3758139996265,866.77614786668,108.074850494311,46519.7867371183,80096.4249105594,5169.31119092278,45741.961228449,80874.2504192287,-81.4429078492692
164,ID_104-Femur_R,872.353217251394,109.481617847568,57786.4485701211,66166.5379694694,-5415.85435616378,55129.0154135006,68823.9711260899,63.8638923833353,865.332523834017,107.688507202512,48271.1072221075,77055.0787676453,-7180.01905550283,46579.5011037295,78746.6848860233,76.7429230014571
165,ID_105-Femur_L,1023.45518488597,126.22940417805,100526.713484845,85393.4879720607,30617.0742758566,61421.8879411291,124498.313515777,-38.0591236141381,1152.4044524481,123.623615744841,86953.475567804,133080.199363992,10331.1097573596,84745.3022758652,135288.372655931,-77.9351306486848
166,ID_105-Femur_R,1076.84895331307,126.74464043215,83961.8515776692,116988.01883637,-25088.3880244853,70439.8033675044,130510.067046534,61.6763818560467,1146.45876895702,123.258381918251,85899.7737762237,131383.462141562,-7748.86377265478,84615.8741286602,132667.361789126,80.5922018972929
167,ID_107-Femur_L,1194.11548588483,134.571785342389,93496.0252033526,149333.645472315,-20354.1159723451,86864.1479880735,155965.522687594,71.9531022282489,847.786649155481,105.439275989471,52752.7572141259,64240.0189197245,6424.65257069615,49878.6472941136,67114.1288397369,-65.8983358704141
168,ID_107-Femur_R,1156.64179293844,138.048124308832,93362.1355506773,137336.017070382,17625.5340409743,87169.5622230441,143528.590398015,-70.6415320888867,906.100622186913,108.813143591741,56461.9637778147,78185.7518429323,-7891.2293823449,53898.0526896621,80749.6629310848,72.0006880361809
169,ID_108-Femur_L,1232.34641947419,134.65366911433,118242.212759855,139692.659522157,-19200.7267353656,106974.293488312,150960.578793701,59.5935187030848,964.487600546343,114.60783517962,56288.9212811668,102522.19491189,8920.92415020439,54627.3058307403,104183.810362316,-79.4489684045446
170,ID_108-Femur_R,1248.60440760028,134.635991934794,110292.725304106,153516.82770791,14397.285708352,105936.284194717,157873.268817298,-73.1648322201475,964.357796110444,114.211036490965,56270.972583895,101973.330549096,-9667.92617345743,54309.9534093337,103934.349723657,78.5338225199696
171,ID_109-Femur_L,751.811956482462,101.171846474897,43361.9702077532,48639.7268095729,-3231.38558599617,41828.8548015253,50172.8422158008,64.6182230055867,845.132263803377,105.32391089832,54404.4206730708,61598.6177227893,6638.79867804356,50450.8393818382,65552.1990140219,-59.2250758933713
172,ID_109-Femur_R,761.982985721218,103.234095433443,44168.7265814925,51295.4138380991,4655.8007573189,41869.1444465594,53594.9959730322,-63.7144212746556,827.119281474737,104.46419576848,52172.8331633486,59732.4896596333,-8169.37240589116,46951.2311311638,64954.0916918181,57.4145848332187
173,ID_110-Femur_L,879.990617664809,109.527780290031,56281.153224689,70099.5936509042,-7043.57058807511,53323.803082176,73056.9437934172,67.2241601453151,940.189894408236,112.873591503281,57026.6247521319,93271.3357725112,14246.3283882905,52097.350346311,98200.6101783321,-70.9142190678196
174,ID_110-Femur_R,861.70381832821,107.098934158343,53951.6499740112,65829.9762055568,1395.35708848536,53789.9377492987,65991.6884302694,-83.3893071449077,912.681107852085,111.406391595264,56977.8219493977,84314.110582701,-15991.8906198691,49608.8862724125,91683.0462596862,65.2601266439955
175,ID_111-Femur_L,1273.3601228086,134.946232875011,121004.389171006,147988.154953126,-3096.98748372212,120653.503718255,148339.040405877,83.5360125312018,1108.7105920886,119.707576030714,88566.4545602266,110967.093223975,12956.6253407784,82640.148615729,116893.399168473,-65.4208426467124
176,ID_111-Femur_R,1308.21321807963,135.907851969405,125757.376857256,160175.230990931,13435.4914756671,121133.768524272,164798.839323915,-71.0099221512677,1090.85758958773,119.022003152396,85938.1714985586,107443.192057808,-11696.4336824985,80802.8550481827,112578.508508184,66.296135171045
177,ID_112-Femur_L,611.843961955347,90.4789485450632,27856.2626202834,33158.1019323293,4727.52265590868,25087.1411800767,35927.2233725361,-59.6405861613998,707.256745875093,97.8949128296403,30824.2925150312,54632.7421007784,7368.45354446656,28728.3503247496,56728.6842910599,-74.1217013780261
178,ID_112-Femur_R,649.177078468991,93.0171962278938,32896.4988683995,35499.1517577482,-4571.83148556039,29444.395640935,38951.2549852127,52.9442384993991,688.704957088466,96.0057500154145,30452.5874110796,49308.2118630706,-6085.11403425737,28659.3365778749,51101.4626962752,73.5800342909083
179,ID_113-Femur_L,691.268286544808,98.5774904848397,32140.8590774124,47114.0874069432,1203.67630761883,32044.7146210961,47210.2318632594,-85.4331568670847,932.483260959498,110.966453994591,58396.6976717649,85569.8944285854,10233.1841650741,54974.071680659,88992.5204196913,-71.5067955735149
180,ID_113-Femur_R,715.612958741413,102.570791913267,33067.6702881901,54518.7764758543,1457.94212956031,32969.0336007148,54617.4131633295,-86.1295672676625,907.938051376679,109.894990369295,54487.7321081501,82556.2592574779,-8245.22761444567,52244.8849902754,84799.1063753526,74.7827337658201
181,ID_114-Femur_L,930.881026369603,116.900649468325,58789.0143647831,86332.7266575088,200.351289558583,58787.557098777,86334.1839235148,-89.5832633791543,749.289323244878,100.120222832382,35600.4870743715,58756.7555995365,7629.25242719957,33312.8835058713,61044.3591680366,-73.3088321932121
182,ID_114-Femur_R,959.010510029087,116.923462572965,62710.1281965397,91500.3856080583,9440.78886786294,59890.4892621901,94320.0245424079,-73.3709238019986,801.796332627067,103.912822373658,39291.8364508604,69837.3184207117,-7724.49586161984,37449.5415459958,71679.6133255763,76.5855387190731
183,ID_115-Femur_L,816.075345961029,114.607720325342,40699.2221263585,83747.0160854389,-10627.7385124452,38218.3910908853,86227.8471209122,76.8607352384227,870.821617537363,107.215099475647,51035.7531521872,73576.5499672253,4919.59523082487,50008.8226831021,74603.4804363104,-78.2092237937049
184,ID_115-Femur_R,862.463793528345,117.396999774248,43335.5319846255,95596.0207734565,11263.3333389542,41011.385680657,97920.1670774249,-78.3408712447198,890.5562445052,108.913216198383,53622.3258688511,77621.4087689993,-7226.83677734909,51614.1492742724,79629.585363578,74.470575506744
185,ID_117-Femur_L,728.513796782574,100.806796899245,34358.6792318766,54299.1238726337,3390.33924869546,33798.0073196166,54859.7957848937,-80.6097892012096,862.444778622739,111.48814342183,42629.0483542379,89966.5981490104,6497.78904364482,41753.3296206923,90842.3168825559,-82.3243934201305
186,ID_117-Femur_R,648.957046038152,94.8613015809907,27867.2381130569,43293.068126691,-5619.83162998067,26037.010794009,45123.2954457389,71.9609700312261,846.032705505438,110.489718823641,41066.2371348267,86991.9705917572,-9544.04857185709,39161.8138715935,88896.3938549904,78.7153901266678
187,ID_118-Femur_L,684.561191494306,97.9563408362344,32333.7908718033,45557.5668753668,3474.99149814515,31476.2325179114,46415.1252292587,-76.1375283184257,722.687026510506,98.4463121154136,32475.818483458,55795.8890210745,6160.75075655174,30948.311435587,57323.3960689455,-76.0748046261787
188,ID_118-Femur_R,657.887831202868,93.7865395658708,30974.5856642344,39691.7842505579,-4292.93001949976,29215.4536825957,41450.9162321967,67.717447102722,714.755284388125,98.0887233776665,32783.7194612083,53480.9717993214,-6325.82939788162,31003.4470340202,55261.2442265095,74.2818535486039
189,ID_119-Femur_L,707.186959095658,101.205025373029,34378.4902919978,48848.8485835251,1001.54313120683,34309.4989910262,48917.8398844967,-86.0594051209181,649.584704172178,94.3496377815546,24043.5527072904,49095.8331061766,4171.37317676601,23367.2483423376,49772.1374711294,-80.7907739357478
190,ID_119-Femur_R,698.044941806468,102.07894461484,33641.2387417803,47834.5578204995,-137.05397533291,33639.9154402379,47835.8811220419,89.4468074549356,633.230407107877,93.1838248627227,24270.1404643876,45063.1501838807,-6629.55499941947,22336.2636273228,46997.0270209456,73.7377512875753
191,ID_120-Femur_L,780.571471385959,101.457526989523,48168.017828635,49810.0007594768,4857.7966521646,44062.3252875384,53915.6933005735,-49.7963114821703,780.53485419676,104.113475037692,38573.3236611275,65925.619749535,9274.42593506742,35725.1864938,68773.7569168624,-72.9284982342466
192,ID_120-Femur_R,826.171009734344,106.234080319416,56613.2444548218,55389.8078944402,-9901.59740436297,46081.0508628122,65922.0014864498,43.2323868908425,765.42501237995,101.90897339105,37469.471827222,60876.8654496261,-6509.30368259394,35781.0980934795,62565.2391833686,75.4591408618915
193,ID_121-Femur_L,479.536400719458,79.7200513355515,15447.4258121089,22759.4089452045,3475.05206752211,14059.3851417793,24147.4496155341,-68.2267411482754,646.593276275006,93.3688174404032,26153.3995251728,44410.6493074518,3735.51693787095,25418.6639749489,45145.3848576757,-78.872586275966
194,ID_121-Femur_R,498.673236334808,81.4880361033624,17806.7048196682,23645.8814332272,-4786.75548697898,15119.4202035782,26333.1660493172,60.6901450095976,646.746699646687,93.4639357639763,27044.2949686742,43454.5799091931,-5366.10119256041,25445.3870021982,45053.4878756691,73.4078085257758
195,ID_122-Femur_L,594.916819693355,90.1006616361145,23627.5184407824,36750.2585217443,7653.70626830498,20107.6784125458,40270.0985499809,-65.3029136141242,646.000012604282,93.5792635440589,26668.7578994234,44586.7325669843,7577.07259621496,23894.2255918025,47361.2648746052,-69.8885474335194
196,ID_122-Femur_R,597.859373787977,89.5492687260131,23690.5928656199,36555.5635803368,-6606.47055445933,20902.3233157287,39343.8331302281,67.1177598118708,661.316758517754,94.1823087893964,27900.9296993671,45679.0776013305,-6035.86125540233,26045.3651361647,47534.6421645329,72.9113505427293
197,ID_123-Femur_L,695.068862224826,99.0014606485644,29152.1627369315,53039.1159944488,-55.6007970021611,29152.0333176689,53039.2454137114,89.8666356500877,791.378750331016,103.790550028244,38543.6977254081,68165.6340583858,7198.64802424638,36886.9607874893,69822.3709963046,-77.0393143515073
198,ID_123-Femur_R,670.926686627386,96.254335486199,29976.3971550491,44408.8150616143,110.614711078185,29975.5494179805,44409.6627986829,-89.5609010341037,784.154593502157,102.595524467811,39205.772411029,63729.5775345146,-4932.58727900029,38250.8420806365,64684.5078649072,79.0432948387162
199,ID_124-Femur_L,789.211332488496,114.520432773191,39380.2103790691,72811.4166311432,-607.066796407167,39369.1904758608,72822.4365343515,88.9600409551649,541.916969005603,84.9468749266603,18271.8199586232,30871.2835306854,2820.57702070565,17669.213350627,31473.8901386817,-77.940260014074
